state,year,quarter,entity_name,entity_type,count,amount
madhya-pradesh,2022,3,462022,pincode,271,384616.0
madhya-pradesh,2022,3,482001,pincode,261,314321.0
madhya-pradesh,2022,4,indore,district,6547,8985121.0
madhya-pradesh,2022,4,bhopal,district,3485,5566909.0
madhya-pradesh,2022,4,gwalior,district,1685,2252079.0
madhya-pradesh,2022,4,jabalpur,district,1665,2299836.0
madhya-pradesh,2022,4,ujjain,district,984,1329724.0
madhya-pradesh,2022,4,dhar,district,819,1072410.0
madhya-pradesh,2022,4,rewa,district,763,1104619.0
madhya-pradesh,2022,4,singrauli,district,697,1173189.0
madhya-pradesh,2022,4,dewas,district,688,1057408.0
madhya-pradesh,2022,4,chhindwara,district,668,1051247.0
madhya-pradesh,2022,4,452010,pincode,760,1027736.0
madhya-pradesh,2022,4,452001,pincode,661,737534.0
madhya-pradesh,2022,4,452016,pincode,537,868792.0
madhya-pradesh,2022,4,452009,pincode,507,705788.0
madhya-pradesh,2022,4,455001,pincode,446,633466.0
madhya-pradesh,2022,4,452003,pincode,426,461088.0
madhya-pradesh,2022,4,482002,pincode,409,614146.0
madhya-pradesh,2022,4,452020,pincode,343,462629.0
madhya-pradesh,2022,4,462022,pincode,330,513575.0
madhya-pradesh,2022,4,482001,pincode,314,448685.0
madhya-pradesh,2023,1,indore,district,6662,9887936.0
madhya-pradesh,2023,1,bhopal,district,3165,5789402.0
madhya-pradesh,2023,1,gwalior,district,1736,2695086.0
madhya-pradesh,2023,1,jabalpur,district,1402,2452155.0
madhya-pradesh,2023,1,ujjain,district,794,1187404.0
madhya-pradesh,2023,1,rewa,district,717,1186749.0
madhya-pradesh,2023,1,satna,district,661,1098544.0
madhya-pradesh,2023,1,dewas,district,622,1005752.0
madhya-pradesh,2023,1,dhar,district,604,1027283.0
madhya-pradesh,2023,1,chhindwara,district,577,1241862.0
madhya-pradesh,2023,1,452010,pincode,732,1016687.0
madhya-pradesh,2023,1,452001,pincode,615,839884.0
madhya-pradesh,2023,1,452016,pincode,503,860895.0
madhya-pradesh,2023,1,452009,pincode,482,671041.0
madhya-pradesh,2023,1,482002,pincode,408,748730.0
madhya-pradesh,2023,1,452003,pincode,404,526661.0
madhya-pradesh,2023,1,455001,pincode,367,559856.0
madhya-pradesh,2023,1,452007,pincode,360,499025.0
madhya-pradesh,2023,1,474001,pincode,345,495162.0
madhya-pradesh,2023,1,482001,pincode,324,579801.0
madhya-pradesh,2023,2,indore,district,6566,10108928.0
madhya-pradesh,2023,2,bhopal,district,2915,5555218.0
madhya-pradesh,2023,2,gwalior,district,1884,2604139.0
madhya-pradesh,2023,2,jabalpur,district,1365,2481121.0
madhya-pradesh,2023,2,ujjain,district,955,1561934.0
madhya-pradesh,2023,2,rewa,district,710,1245605.0
madhya-pradesh,2023,2,chhindwara,district,693,1304073.0
madhya-pradesh,2023,2,satna,district,684,1054444.0
madhya-pradesh,2023,2,dhar,district,663,914779.0
madhya-pradesh,2023,2,dewas,district,607,1018985.0
madhya-pradesh,2023,2,452010,pincode,746,989870.0
madhya-pradesh,2023,2,452001,pincode,621,823877.0
madhya-pradesh,2023,2,452009,pincode,527,879657.0
madhya-pradesh,2023,2,452016,pincode,505,992174.0
madhya-pradesh,2023,2,455001,pincode,404,696184.0
madhya-pradesh,2023,2,452003,pincode,403,525938.0
madhya-pradesh,2023,2,482002,pincode,385,710927.0
madhya-pradesh,2023,2,452020,pincode,364,588199.0
madhya-pradesh,2023,2,482001,pincode,361,624527.0
madhya-pradesh,2023,2,456010,pincode,353,621218.0
madhya-pradesh,2023,3,indore,district,6387,9795734.0
madhya-pradesh,2023,3,bhopal,district,3313,6161923.0
madhya-pradesh,2023,3,gwalior,district,2069,2813452.0
madhya-pradesh,2023,3,jabalpur,district,1596,2667756.0
madhya-pradesh,2023,3,ujjain,district,970,1468543.0
madhya-pradesh,2023,3,rewa,district,789,1121774.0
madhya-pradesh,2023,3,singrauli,district,786,1315955.0
madhya-pradesh,2023,3,dhar,district,737,1069689.0
madhya-pradesh,2023,3,sagar,district,727,1199223.0
madhya-pradesh,2023,3,satna,district,682,1048846.0
madhya-pradesh,2023,3,452010,pincode,841,1113092.0
madhya-pradesh,2023,3,452001,pincode,545,803408.0
madhya-pradesh,2023,3,452016,pincode,518,910816.0
madhya-pradesh,2023,3,482002,pincode,465,686659.0
madhya-pradesh,2023,3,452009,pincode,416,558559.0
madhya-pradesh,2023,3,455001,pincode,409,740804.0
madhya-pradesh,2023,3,482001,pincode,398,788853.0
madhya-pradesh,2023,3,452020,pincode,366,609499.0
madhya-pradesh,2023,3,452003,pincode,339,495223.0
madhya-pradesh,2023,3,474005,pincode,337,485795.0
madhya-pradesh,2023,4,indore,district,8973,14811181.0
madhya-pradesh,2023,4,bhopal,district,4820,10356323.0
madhya-pradesh,2023,4,gwalior,district,2406,3696991.0
madhya-pradesh,2023,4,jabalpur,district,2097,3671676.0
madhya-pradesh,2023,4,ujjain,district,1426,2472234.0
madhya-pradesh,2023,4,rewa,district,1230,2047419.0
madhya-pradesh,2023,4,singrauli,district,1059,1987863.0
madhya-pradesh,2023,4,dhar,district,999,1572785.0
madhya-pradesh,2023,4,sagar,district,994,1748842.0
madhya-pradesh,2023,4,dewas,district,958,1883618.0
madhya-pradesh,2023,4,452010,pincode,1090,1854529.0
madhya-pradesh,2023,4,452016,pincode,776,1486383.0
madhya-pradesh,2023,4,452001,pincode,770,1173331.0
madhya-pradesh,2023,4,482002,pincode,634,1085058.0
madhya-pradesh,2023,4,452009,pincode,634,1036598.0
madhya-pradesh,2023,4,455001,pincode,607,1147117.0
madhya-pradesh,2023,4,452003,pincode,579,772432.0
madhya-pradesh,2023,4,482001,pincode,484,890762.0
madhya-pradesh,2023,4,456010,pincode,471,822271.0
madhya-pradesh,2023,4,452020,pincode,442,732877.0
madhya-pradesh,2024,1,indore,district,9490,15586503.0
madhya-pradesh,2024,1,bhopal,district,5388,11329217.0
madhya-pradesh,2024,1,gwalior,district,3433,5623360.0
madhya-pradesh,2024,1,jabalpur,district,2549,4066952.0
madhya-pradesh,2024,1,rewa,district,1631,2471021.0
madhya-pradesh,2024,1,ujjain,district,1518,2343292.0
madhya-pradesh,2024,1,satna,district,1456,2062376.0
madhya-pradesh,2024,1,dhar,district,1389,1926999.0
madhya-pradesh,2024,1,chhindwara,district,1385,2251979.0
madhya-pradesh,2024,1,singrauli,district,1358,2129465.0
madhya-pradesh,2024,1,452010,pincode,1051,1765762.0
madhya-pradesh,2024,1,452001,pincode,765,1223173.0
madhya-pradesh,2024,1,452016,pincode,762,1507073.0
madhya-pradesh,2024,1,455001,pincode,681,1177698.0
madhya-pradesh,2024,1,482002,pincode,629,994409.0
madhya-pradesh,2024,1,474001,pincode,627,1050205.0
madhya-pradesh,2024,1,452009,pincode,622,977798.0
madhya-pradesh,2024,1,482001,pincode,586,1002226.0
madhya-pradesh,2024,1,452003,pincode,585,791184.0
madhya-pradesh,2024,1,452020,pincode,493,787801.0
madhya-pradesh,2024,2,indore,district,8230,14342486.0
madhya-pradesh,2024,2,bhopal,district,4787,10605399.0
madhya-pradesh,2024,2,gwalior,district,2602,4170026.0
madhya-pradesh,2024,2,jabalpur,district,2012,3801138.0
madhya-pradesh,2024,2,ujjain,district,1241,2152248.0
madhya-pradesh,2024,2,rewa,district,1205,2184457.0
madhya-pradesh,2024,2,singrauli,district,1125,2037202.0
madhya-pradesh,2024,2,satna,district,1077,1715112.0
madhya-pradesh,2024,2,dhar,district,1074,1524207.0
madhya-pradesh,2024,2,sagar,district,997,1834823.0
madhya-pradesh,2024,2,452010,pincode,908,1675496.0
madhya-pradesh,2024,2,452016,pincode,740,1546722.0
madhya-pradesh,2024,2,452001,pincode,713,1139489.0
madhya-pradesh,2024,2,452009,pincode,585,986895.0
madhya-pradesh,2024,2,455001,pincode,555,1156759.0
madhya-pradesh,2024,2,482002,pincode,521,1075055.0
madhya-pradesh,2024,2,452020,pincode,479,888149.0
madhya-pradesh,2024,2,462022,pincode,476,957931.0
madhya-pradesh,2024,2,482001,pincode,462,909588.0
madhya-pradesh,2024,2,452003,pincode,442,591557.0
madhya-pradesh,2024,3,indore,district,9351,16156973.0
madhya-pradesh,2024,3,bhopal,district,5361,10874148.0
madhya-pradesh,2024,3,gwalior,district,2819,4482119.0
madhya-pradesh,2024,3,jabalpur,district,2324,4387540.0
madhya-pradesh,2024,3,ujjain,district,1345,2229400.0
madhya-pradesh,2024,3,dhar,district,1125,1876194.0
madhya-pradesh,2024,3,singrauli,district,1013,1721022.0
madhya-pradesh,2024,3,sagar,district,994,1800213.0
madhya-pradesh,2024,3,rewa,district,994,1672916.0
madhya-pradesh,2024,3,dewas,district,947,1734088.0
madhya-pradesh,2024,3,452001,pincode,1801,3028209.0
madhya-pradesh,2024,3,452010,pincode,980,1726929.0
madhya-pradesh,2024,3,452016,pincode,930,1884758.0
madhya-pradesh,2024,3,474001,pincode,622,1049284.0
madhya-pradesh,2024,3,482002,pincode,617,1166993.0
madhya-pradesh,2024,3,455001,pincode,606,1174795.0
madhya-pradesh,2024,3,452006,pincode,586,840673.0
madhya-pradesh,2024,3,482001,pincode,528,1044724.0
madhya-pradesh,2024,3,462001,pincode,520,1027218.0
madhya-pradesh,2024,3,486001,pincode,517,894726.0
madhya-pradesh,2024,4,indore,district,12551,20489191.0
madhya-pradesh,2024,4,bhopal,district,6824,13581645.0
madhya-pradesh,2024,4,gwalior,district,3295,5826629.0
madhya-pradesh,2024,4,jabalpur,district,2990,5021258.0
madhya-pradesh,2024,4,ujjain,district,1912,2998654.0
madhya-pradesh,2024,4,dhar,district,1715,2324249.0
madhya-pradesh,2024,4,dewas,district,1461,2413920.0
madhya-pradesh,2024,4,rewa,district,1410,2486511.0
madhya-pradesh,2024,4,singrauli,district,1388,2396658.0
madhya-pradesh,2024,4,sagar,district,1367,2395068.0
madhya-pradesh,2024,4,452001,pincode,2301,3507377.0
madhya-pradesh,2024,4,452010,pincode,1394,2386628.0
madhya-pradesh,2024,4,452016,pincode,1202,2377995.0
madhya-pradesh,2024,4,455001,pincode,961,1567609.0
madhya-pradesh,2024,4,482002,pincode,749,1212291.0
madhya-pradesh,2024,4,452006,pincode,722,1043398.0
madhya-pradesh,2024,4,474001,pincode,722,1334621.0
madhya-pradesh,2024,4,486001,pincode,679,1225860.0
madhya-pradesh,2024,4,452011,pincode,640,919763.0
madhya-pradesh,2024,4,452007,pincode,639,912956.0
maharashtra,2020,2,pune,district,8699,1482628.0
maharashtra,2020,2,thane,district,7559,1221018.0
maharashtra,2020,2,mumbai suburban,district,5780,884439.0
maharashtra,2020,2,aurangabad,district,2844,496194.0
maharashtra,2020,2,nashik,district,2519,459865.0
maharashtra,2020,2,raigad,district,1695,296865.0
maharashtra,2020,2,palghar,district,1483,259634.0
maharashtra,2020,2,mumbai,district,1473,223485.0
maharashtra,2020,2,solapur,district,1152,212690.0
maharashtra,2020,2,nagpur,district,985,185202.0
maharashtra,2020,2,421201,pincode,668,104388.0
maharashtra,2020,2,431003,pincode,651,107122.0
maharashtra,2020,2,421302,pincode,630,106761.0
maharashtra,2020,2,410206,pincode,609,101245.0
maharashtra,2020,2,421301,pincode,540,87485.0
maharashtra,2020,2,411014,pincode,472,74448.0
maharashtra,2020,2,411046,pincode,469,76010.0
maharashtra,2020,2,411041,pincode,432,69808.0
maharashtra,2020,2,411057,pincode,428,69012.0
maharashtra,2020,2,431005,pincode,415,67472.0
maharashtra,2020,3,pune,district,18176,4567561.0
maharashtra,2020,3,thane,district,6951,1718946.0
maharashtra,2020,3,nashik,district,5564,1418697.0
maharashtra,2020,3,aurangabad,district,4125,982466.0
maharashtra,2020,3,mumbai suburban,district,3674,902028.0
maharashtra,2020,3,ahmednagar,district,3194,926591.0
maharashtra,2020,3,solapur,district,3034,785356.0
maharashtra,2020,3,nagpur,district,2721,792995.0
maharashtra,2020,3,raigad,district,2368,617257.0
maharashtra,2020,3,kolhapur,district,2171,652181.0
maharashtra,2020,3,410501,pincode,1067,278535.0
maharashtra,2020,3,431003,pincode,926,209817.0
maharashtra,2020,3,411033,pincode,852,196069.0
maharashtra,2020,3,411014,pincode,812,203782.0
maharashtra,2020,3,411046,pincode,786,187773.0
maharashtra,2020,3,411041,pincode,766,180197.0
maharashtra,2020,3,412105,pincode,762,200935.0
maharashtra,2020,3,422009,pincode,644,158475.0
maharashtra,2020,3,421201,pincode,637,150597.0
maharashtra,2020,3,410206,pincode,616,155290.0
maharashtra,2020,4,pune,district,8211,4862704.0
maharashtra,2020,4,thane,district,5939,4405413.0
maharashtra,2020,4,mumbai suburban,district,4631,3301120.0
maharashtra,2020,4,nashik,district,2903,1492155.0
maharashtra,2020,4,nagpur,district,1994,1280886.0
maharashtra,2020,4,aurangabad,district,1877,739598.0
maharashtra,2020,4,ahmednagar,district,1824,875154.0
maharashtra,2020,4,mumbai,district,1677,1248451.0
maharashtra,2020,4,raigad,district,1547,1308133.0
maharashtra,2020,4,solapur,district,1313,596502.0
maharashtra,2020,4,421302,pincode,609,459248.0
maharashtra,2020,4,421201,pincode,465,347630.0
maharashtra,2020,4,410501,pincode,452,192757.0
maharashtra,2020,4,410206,pincode,446,383299.0
maharashtra,2020,4,411033,pincode,444,272672.0
maharashtra,2020,4,422009,pincode,408,229965.0
maharashtra,2020,4,421301,pincode,396,265869.0
maharashtra,2020,4,400072,pincode,317,193552.0
maharashtra,2020,4,431003,pincode,314,118228.0
maharashtra,2020,4,411046,pincode,298,219978.0
maharashtra,2021,1,pune,district,10913,6482027.0
maharashtra,2021,1,thane,district,6971,4869909.0
maharashtra,2021,1,mumbai suburban,district,5505,3893302.0
maharashtra,2021,1,nashik,district,3381,1857949.0
maharashtra,2021,1,nagpur,district,3055,2060944.0
maharashtra,2021,1,aurangabad,district,2514,903043.0
maharashtra,2021,1,mumbai,district,2166,1596945.0
maharashtra,2021,1,ahmednagar,district,2121,833980.0
maharashtra,2021,1,raigad,district,1811,1375948.0
maharashtra,2021,1,solapur,district,1472,734242.0
maharashtra,2021,1,421302,pincode,802,538000.0
maharashtra,2021,1,410501,pincode,649,265413.0
maharashtra,2021,1,411033,pincode,515,304108.0
maharashtra,2021,1,421201,pincode,501,329307.0
maharashtra,2021,1,410206,pincode,499,407630.0
maharashtra,2021,1,421301,pincode,478,362678.0
maharashtra,2021,1,431003,pincode,466,135948.0
maharashtra,2021,1,411014,pincode,426,223350.0
maharashtra,2021,1,422009,pincode,371,216352.0
maharashtra,2021,1,411046,pincode,370,174139.0
maharashtra,2021,2,pune,district,14949,9422249.0
maharashtra,2021,2,thane,district,7446,5734857.0
maharashtra,2021,2,mumbai suburban,district,5293,3659655.0
maharashtra,2021,2,nashik,district,4607,2827696.0
maharashtra,2021,2,nagpur,district,3864,2683877.0
maharashtra,2021,2,ahmednagar,district,3355,2145197.0
maharashtra,2021,2,aurangabad,district,3162,1752774.0
maharashtra,2021,2,solapur,district,2417,1483185.0
maharashtra,2021,2,raigad,district,2219,1802764.0
maharashtra,2021,2,palghar,district,2152,1598936.0
maharashtra,2021,2,410501,pincode,948,578550.0
maharashtra,2021,2,421302,pincode,783,586297.0
maharashtra,2021,2,411033,pincode,722,405598.0
maharashtra,2021,2,412105,pincode,713,452166.0
maharashtra,2021,2,410206,pincode,654,468786.0
maharashtra,2021,2,431003,pincode,617,329319.0
maharashtra,2021,2,421201,pincode,597,407263.0
maharashtra,2021,2,411041,pincode,594,281598.0
maharashtra,2021,2,411046,pincode,586,390756.0
maharashtra,2021,2,421301,pincode,511,391589.0
maharashtra,2021,3,pune,district,9943,8127896.0
maharashtra,2021,3,thane,district,7829,6194341.0
maharashtra,2021,3,mumbai suburban,district,5520,4552921.0
maharashtra,2021,3,nashik,district,2807,2230871.0
maharashtra,2021,3,nagpur,district,2795,2376913.0
maharashtra,2021,3,aurangabad,district,2212,1245983.0
maharashtra,2021,3,mumbai,district,2116,1824585.0
maharashtra,2021,3,raigad,district,1768,1718085.0
maharashtra,2021,3,palghar,district,1709,1457172.0
maharashtra,2021,3,ahmednagar,district,1509,1140977.0
maharashtra,2021,3,421301,pincode,1176,670772.0
maharashtra,2021,3,421302,pincode,1001,736789.0
maharashtra,2021,3,410501,pincode,561,304516.0
maharashtra,2021,3,410206,pincode,487,415689.0
maharashtra,2021,3,421201,pincode,478,446433.0
maharashtra,2021,3,411033,pincode,474,362568.0
maharashtra,2021,3,431001,pincode,451,249513.0
maharashtra,2021,3,411046,pincode,422,291023.0
maharashtra,2021,3,401208,pincode,406,346804.0
maharashtra,2021,3,412105,pincode,405,333389.0
maharashtra,2021,4,pune,district,16039,18693479.0
maharashtra,2021,4,thane,district,13362,13856390.0
maharashtra,2021,4,mumbai suburban,district,9319,9168680.0
maharashtra,2021,4,nagpur,district,4924,5775357.0
maharashtra,2021,4,nashik,district,3996,4883186.0
maharashtra,2021,4,mumbai,district,3563,3541155.0
maharashtra,2021,4,palghar,district,2927,3095452.0
maharashtra,2021,4,raigad,district,2900,3785506.0
maharashtra,2021,4,solapur,district,2839,3265540.0
maharashtra,2021,4,aurangabad,district,2580,2341427.0
maharashtra,2021,4,421301,pincode,1473,1157196.0
maharashtra,2021,4,421302,pincode,1471,1338786.0
maharashtra,2021,4,411033,pincode,847,970344.0
maharashtra,2021,4,421201,pincode,834,838561.0
maharashtra,2021,4,410206,pincode,834,1001187.0
maharashtra,2021,4,401208,pincode,746,695026.0
maharashtra,2021,4,410501,pincode,733,630994.0
maharashtra,2021,4,411014,pincode,713,824373.0
maharashtra,2021,4,411057,pincode,654,768442.0
maharashtra,2021,4,411046,pincode,634,802119.0
maharashtra,2022,1,pune,district,17790,24312875.0
maharashtra,2022,1,thane,district,14272,16536659.0
maharashtra,2022,1,mumbai suburban,district,10457,11756037.0
maharashtra,2022,1,nagpur,district,6568,8328077.0
maharashtra,2022,1,solapur,district,4282,5201915.0
maharashtra,2022,1,mumbai,district,4159,4477237.0
maharashtra,2022,1,nashik,district,3412,5438097.0
maharashtra,2022,1,raigad,district,3236,4805540.0
maharashtra,2022,1,palghar,district,3179,4035103.0
maharashtra,2022,1,aurangabad,district,1905,2477811.0
maharashtra,2022,1,421302,pincode,1673,1688051.0
maharashtra,2022,1,421301,pincode,1149,1308996.0
maharashtra,2022,1,411033,pincode,1052,1435905.0
maharashtra,2022,1,413002,pincode,1031,1149715.0
maharashtra,2022,1,421201,pincode,1026,1069715.0
maharashtra,2022,1,410206,pincode,959,1269943.0
maharashtra,2022,1,411057,pincode,875,1122811.0
maharashtra,2022,1,410501,pincode,838,966205.0
maharashtra,2022,1,411014,pincode,766,975979.0
maharashtra,2022,1,412105,pincode,731,889422.0
maharashtra,2022,2,pune,district,18712,24072589.0
maharashtra,2022,2,thane,district,12306,14514282.0
maharashtra,2022,2,mumbai suburban,district,9944,10743651.0
maharashtra,2022,2,nagpur,district,5933,7435720.0
maharashtra,2022,2,mumbai,district,3914,4071523.0
maharashtra,2022,2,nashik,district,3745,5525097.0
maharashtra,2022,2,raigad,district,2914,4274798.0
maharashtra,2022,2,palghar,district,2860,3354545.0
maharashtra,2022,2,solapur,district,1996,2751216.0
maharashtra,2022,2,kolhapur,district,1714,2813708.0
maharashtra,2022,2,421302,pincode,1191,1281753.0
maharashtra,2022,2,411057,pincode,1059,1326202.0
maharashtra,2022,2,411014,pincode,986,1301528.0
maharashtra,2022,2,411033,pincode,973,1129927.0
maharashtra,2022,2,421201,pincode,899,1050391.0
maharashtra,2022,2,421301,pincode,843,1082820.0
maharashtra,2022,2,412105,pincode,800,970827.0
maharashtra,2022,2,410206,pincode,779,1042926.0
maharashtra,2022,2,410501,pincode,665,804304.0
maharashtra,2022,2,401208,pincode,655,711523.0
maharashtra,2022,3,pune,district,19899,24823260.0
maharashtra,2022,3,thane,district,13402,15693837.0
maharashtra,2022,3,mumbai suburban,district,11136,11840245.0
maharashtra,2022,3,nagpur,district,6993,8397314.0
maharashtra,2022,3,mumbai,district,4339,4534700.0
maharashtra,2022,3,nashik,district,4029,5861346.0
maharashtra,2022,3,palghar,district,3351,3849266.0
maharashtra,2022,3,raigad,district,3201,4376980.0
maharashtra,2022,3,solapur,district,2464,3354047.0
maharashtra,2022,3,aurangabad,district,2318,2587715.0
maharashtra,2022,3,411057,pincode,1327,1617600.0
maharashtra,2022,3,421302,pincode,1316,1390663.0
maharashtra,2022,3,411014,pincode,1037,1406461.0
maharashtra,2022,3,411033,pincode,1016,1187091.0
maharashtra,2022,3,421301,pincode,955,1063117.0
maharashtra,2022,3,410206,pincode,920,1117204.0
maharashtra,2022,3,410501,pincode,849,857434.0
maharashtra,2022,3,421201,pincode,840,957396.0
maharashtra,2022,3,412105,pincode,802,973297.0
maharashtra,2022,3,401208,pincode,754,826654.0
maharashtra,2022,4,pune,district,27018,38292195.0
maharashtra,2022,4,thane,district,20282,24614041.0
maharashtra,2022,4,mumbai suburban,district,16192,18884324.0
maharashtra,2022,4,nagpur,district,8811,11940400.0
maharashtra,2022,4,mumbai,district,5857,6447594.0
maharashtra,2022,4,nashik,district,5371,8785824.0
maharashtra,2022,4,raigad,district,5108,7544340.0
maharashtra,2022,4,palghar,district,4574,5754546.0
maharashtra,2022,4,solapur,district,3838,5560713.0
maharashtra,2022,4,aurangabad,district,2830,4070884.0
maharashtra,2022,4,421302,pincode,2085,2245940.0
maharashtra,2022,4,411057,pincode,1899,2503539.0
maharashtra,2022,4,411033,pincode,1465,1948300.0
maharashtra,2022,4,410206,pincode,1396,1875505.0
maharashtra,2022,4,421301,pincode,1362,1650860.0
maharashtra,2022,4,421201,pincode,1328,1563962.0
maharashtra,2022,4,410501,pincode,1306,1273296.0
maharashtra,2022,4,411014,pincode,1245,1836630.0
maharashtra,2022,4,401208,pincode,1109,1294526.0
maharashtra,2022,4,412105,pincode,1002,1479528.0
maharashtra,2023,1,pune,district,24852,37388150.0
maharashtra,2023,1,thane,district,18419,23430698.0
maharashtra,2023,1,mumbai suburban,district,14976,17928673.0
maharashtra,2023,1,nagpur,district,8255,11655922.0
maharashtra,2023,1,mumbai,district,5742,6476060.0
maharashtra,2023,1,raigad,district,4414,6867288.0
maharashtra,2023,1,nashik,district,4297,8048628.0
maharashtra,2023,1,solapur,district,4226,5931789.0
maharashtra,2023,1,palghar,district,3830,5308543.0
maharashtra,2023,1,aurangabad,district,2195,3540538.0
maharashtra,2023,1,411057,pincode,1914,2708878.0
maharashtra,2023,1,421302,pincode,1756,1982201.0
maharashtra,2023,1,410206,pincode,1421,2021889.0
maharashtra,2023,1,411033,pincode,1324,1882866.0
maharashtra,2023,1,421201,pincode,1283,1536250.0
maharashtra,2023,1,421301,pincode,1261,1419597.0
maharashtra,2023,1,411014,pincode,1154,1728681.0
maharashtra,2023,1,410501,pincode,1052,1220619.0
maharashtra,2023,1,413002,pincode,949,1057566.0
maharashtra,2023,1,412105,pincode,947,1413231.0
maharashtra,2023,2,pune,district,25943,39373541.0
maharashtra,2023,2,thane,district,15403,20442020.0
maharashtra,2023,2,mumbai suburban,district,12717,15575502.0
maharashtra,2023,2,nagpur,district,6951,10373645.0
maharashtra,2023,2,mumbai,district,4859,6032079.0
maharashtra,2023,2,nashik,district,4343,8234879.0
maharashtra,2023,2,raigad,district,4134,6846437.0
maharashtra,2023,2,palghar,district,3310,4531574.0
maharashtra,2023,2,solapur,district,3078,4848042.0
maharashtra,2023,2,aurangabad,district,2161,3446846.0
maharashtra,2023,2,411057,pincode,1944,2581267.0
maharashtra,2023,2,411014,pincode,1667,2260529.0
maharashtra,2023,2,421302,pincode,1426,1878446.0
maharashtra,2023,2,411033,pincode,1373,1830790.0
maharashtra,2023,2,410206,pincode,1196,1712530.0
maharashtra,2023,2,421301,pincode,995,1244964.0
maharashtra,2023,2,421201,pincode,961,1146866.0
maharashtra,2023,2,410501,pincode,944,1139942.0
maharashtra,2023,2,412105,pincode,934,1354194.0
maharashtra,2023,2,411028,pincode,885,1479108.0
maharashtra,2023,3,pune,district,25053,36210265.0
maharashtra,2023,3,thane,district,14544,18428928.0
maharashtra,2023,3,mumbai suburban,district,12754,14762376.0
maharashtra,2023,3,nagpur,district,8273,11430159.0
maharashtra,2023,3,mumbai,district,5009,5630520.0
maharashtra,2023,3,nashik,district,4482,7981205.0
maharashtra,2023,3,raigad,district,3785,5770377.0
maharashtra,2023,3,palghar,district,3581,4781323.0
maharashtra,2023,3,solapur,district,3358,4879560.0
maharashtra,2023,3,aurangabad,district,2500,3718193.0
maharashtra,2023,3,411057,pincode,2098,2821693.0
maharashtra,2023,3,411014,pincode,1435,1820440.0
maharashtra,2023,3,421302,pincode,1334,1424893.0
maharashtra,2023,3,411033,pincode,1273,1580213.0
maharashtra,2023,3,410206,pincode,1151,1553050.0
maharashtra,2023,3,410501,pincode,989,1195129.0
maharashtra,2023,3,412105,pincode,939,1400642.0
maharashtra,2023,3,421301,pincode,925,1149583.0
maharashtra,2023,3,401208,pincode,898,1030798.0
maharashtra,2023,3,421201,pincode,880,964009.0
maharashtra,2023,4,pune,district,30243,50492209.0
maharashtra,2023,4,thane,district,21339,28481783.0
maharashtra,2023,4,mumbai suburban,district,18186,22723247.0
maharashtra,2023,4,nagpur,district,9371,14419994.0
maharashtra,2023,4,mumbai,district,6225,7624827.0
maharashtra,2023,4,nashik,district,5985,11362400.0
maharashtra,2023,4,raigad,district,5393,8827335.0
maharashtra,2023,4,palghar,district,4551,6750732.0
maharashtra,2023,4,solapur,district,4432,7196371.0
maharashtra,2023,4,aurangabad,district,3047,5151528.0
maharashtra,2023,4,411057,pincode,2574,4010497.0
maharashtra,2023,4,421302,pincode,1992,2396959.0
maharashtra,2023,4,411033,pincode,1635,2582879.0
maharashtra,2023,4,410206,pincode,1523,2335436.0
maharashtra,2023,4,411014,pincode,1435,2325924.0
maharashtra,2023,4,421201,pincode,1435,1800835.0
maharashtra,2023,4,421301,pincode,1412,1934379.0
maharashtra,2023,4,410501,pincode,1221,1436052.0
maharashtra,2023,4,401208,pincode,1062,1326638.0
maharashtra,2023,4,400072,pincode,1021,1156261.0
maharashtra,2024,1,pune,district,31744,51048763.0
maharashtra,2024,1,thane,district,20270,27149287.0
maharashtra,2024,1,mumbai suburban,district,17918,22557721.0
maharashtra,2024,1,nagpur,district,12679,18547241.0
maharashtra,2024,1,mumbai,district,6902,8072969.0
maharashtra,2024,1,solapur,district,6451,8799075.0
maharashtra,2024,1,nashik,district,6082,10946664.0
maharashtra,2024,1,raigad,district,5630,9088755.0
maharashtra,2024,1,palghar,district,5153,6750664.0
maharashtra,2024,1,aurangabad,district,3085,5183513.0
maharashtra,2024,1,411057,pincode,2366,3619740.0
maharashtra,2024,1,421302,pincode,1926,2219144.0
maharashtra,2024,1,411033,pincode,1748,2676682.0
maharashtra,2024,1,410206,pincode,1642,2789761.0
maharashtra,2024,1,410501,pincode,1474,1672188.0
maharashtra,2024,1,413002,pincode,1465,1750096.0
maharashtra,2024,1,411014,pincode,1361,2122478.0
maharashtra,2024,1,421201,pincode,1282,1721708.0
maharashtra,2024,1,421301,pincode,1267,1635718.0
maharashtra,2024,1,401208,pincode,1200,1360932.0
maharashtra,2024,2,pune,district,26444,46956580.0
maharashtra,2024,2,thane,district,15340,22859227.0
maharashtra,2024,2,mumbai suburban,district,14014,18993290.0
maharashtra,2024,2,nagpur,district,9216,14835107.0
maharashtra,2024,2,mumbai,district,5529,6816397.0
maharashtra,2024,2,nashik,district,5155,10375218.0
maharashtra,2024,2,raigad,district,4523,8094573.0
maharashtra,2024,2,solapur,district,4497,7003235.0
maharashtra,2024,2,palghar,district,4467,6066744.0
maharashtra,2024,2,aurangabad,district,2560,4942594.0
maharashtra,2024,2,411057,pincode,2103,3395840.0
maharashtra,2024,2,421302,pincode,1350,1874482.0
